*** Next ***
99 13 100414 7732185
332.32424	101.325	1	0.1943	-1	1926 hil mal 0
335.674	101.325	1	0.171	-1	1926 hil mal 0
338.364	101.325	1	0.1311	-1	1926 hil mal 0
330.42481	101.325	1	-1	0.03234	1926 hil mal 0
335.864	101.325	1	-1	0.0439	1926 hil mal 0
338.914	101.325	1	-1	0.06853	1926 hil mal 0
338.914	101.325	1	-1	0.07649	1926 hil mal 0
338.964	101.325	1	-1	0.08341	1926 hil mal 0
338.974	101.325	1	-1	0.0897	1926 hil mal 0
338.984	101.325	1	-1	0.08538	1926 hil mal 0
339.024	101.325	1	-1	0.08036	1926 hil mal 0
339.134	101.325	1	-1	0.07292	1926 hil mal 0
338.964	101.325	1	-1	0.0906	1926 hil mal 0
338.974	101.325	1	-1	0.0897	1926 hil mal 0
291.1392	101.325	1	0.335912	-1	1927 cer pap 0
293.138	101.325	1	0.33251	-1	1927 cer pap 0
298.136	101.325	1	0.32314	-1	1927 cer pap 0
303.134	101.325	1	0.30824	-1	1927 cer pap 0
308.132	101.325	1	0.29181	-1	1927 cer pap 0
313.13	101.325	1	0.27815	-1	1927 cer pap 0
318.1285	101.325	1	0.26243	-1	1927 cer pap 0
293.138	101	1	0.33	0.017	1929 jon & 0
338.624	101	1	0.097206559217	-1	1931 cul pal 0
339.524	101	1	0.0996	-1	1932 how & 0
293.138	101	1	0.3276	0.0166	1932 how & 0
303.134	101	1	0.3007	0.0183	1932 how & 0
313.13	101	1	0.2717	0.0205	1932 how & 0
323.127	101	1	0.2349	0.0254	1932 how & 0
333.124	101	1	0.1902	0.0354	1932 how & 0
335.124	101	1	0.1763	0.0395	1932 how & 0
337.124	101	1	0.1596	0.0457	1932 how & 0
339.124	101	1	0.134	0.0588	1932 how & 0
339.524	101	1	0.0921	-1	1932 how & 0
338.624	101	1	0.0982764728845	-1	1932 smi & 1
326.62595	101	1	0.2231488626	-1	1932 smi & 1
333.524	101	1	0.195770592206	-1	1932 smi & 1
335.624	101	1	0.161746346085	-1	1932 smi & 1
336.224	101	1	-1	0.0584832922767	1932 smi & 1
338.324	101	1	-1	0.0654924414331	1932 smi & 1
338.424	101	1	-1	0.0733671435313	1932 smi & 1
338.424	101	1	-1	0.0808687746551	1932 smi & 1
338.524	101	1	-1	0.0892859941422	1932 smi & 1
338.524	101	1	-1	0.0911847845854	1932 smi & 1
339.574	101.325	1	0.0942	-1	1935 tim pop 0
339.574	101.325	1	0.0942	-1	1935 tim pop 0
298.53584	101	1	0.322284641629	0.0172508749581	1945 cam & 0
321.1276	101	1	0.24581200513	0.0263810008611	1945 cam & 0
339.424	101	1	0.154818420136	-1	1945 cam & 0
