24227 TRCID	CASRN	Nist-Kt
12213	623723	1 1 2 2 1 34 1 52
12214	624033	2 1 28 2 2 52
12215	624226	2 1 4 2 1 3 1 34
12216	62496531	2 1 2 2 1 4 2 99
12217	627485	1 1 1 60 1 91
12218	627678	2 1 1 2 1 3 1 133
12219	627736	2 1 1 2 2 52
12220	627849	2 1 24 2 2 52
12221	627963	1 1 4 2 1 3 2 130
12222	628046	3 1 2 2 1 3 1 60
12223	629323	1 1 6 2 1 59
12224	629390	1 1 7 2 1 194
12225	629754	2 1 12 2 1 14
12226	629903	1 1 15 2 1 48
12227	630160	1 2 1 4 4 130
12228	6304183	2 1 1 3 1 77
12229	631652	3 1 1 3 1 100
12230	635814	4 1 2 15 4 19
12231	638006	2 1 1 149
12232	6382145	1 1 3 2 5 15 1 19 1 60
12233	63831936	2 1 3 15 1 18 1 20 1 109
12234	63986038	2 1 2 2 2 143
12235	64119	1 1 4 15 1 18 1 19 1 68
12236	641918	5 15 2 17 3 18
12237	642320	4 1 2 15 4 19
12238	64379302	4 1 1 2 1 3 1 69
12239	645556	5 15 1 80 1 137
12240	6510652	7 15 3 16 1 18 1 80
12241	66017194	3 1 2 2 1 9 1 59
12242	66017207	3 1 1 2 1 3 1 8 1 59
12243	66017218	3 1 1 2 1 3 1 8 1 59
12244	66017229	4 1 1 2 1 3 1 9 1 59
12245	66017230	4 1 2 3 1 8 1 59
12246	66017241	4 1 2 3 1 8 1 59
12247	66017252	3 1 1 2 1 4 1 7 1 59
12248	66017263	4 1 1 4 1 8 1 59
12249	66017296	4 1 1 4 1 8 1 59
12250	66017310	4 1 1 4 1 8 1 59
12251	661961	1 104 1 106 1 124
12252	66225205	3 1 2 2 1 3 1 6
12253	66225409	2 1 4 2 1 74
12254	6623592	1 1 3 15 1 19 2 109
12255	6624539	9 15 1 16 1 23 1 136
12256	6624584	3 1 7 2 1 3 1 52
12257	6624799	1 1 31 2 1 34
12258	6627765	3 1 4 2 1 3 1 43
12259	6632446	6 15 1 16 4 18 1 160
12260	66324832	1 1 2 2 4 15 2 16 3 27 1 28
12261	66455694	1 1 8 2 3 15 2 16 1 19 4 27
12262	66538963	2 1 6 2 2 15 2 16 2 19 4 27
12263	66577171	2 1 6 15 2 17 1 18 1 20
12264	66577228	4 15 2 17 4 18
12265	66719355	3 1 6 2 1 4 1 34
12266	66719402	4 1 4 2 1 3 1 4 1 205
12267	6682695	2 15 2 16 2 18 2 27 1 47
12268	6683494	1 1 2 2 1 7 5 15 1 19
12269	6703793	2 1 19 2 1 3 4 27 1 28
12270	6703806	2 1 18 2 5 15 1 20
12271	6703817	2 1 18 2 1 3 4 27 1 28
12272	6704003	2 1 19 2 1 3 5 27 1 28
12273	67061307	3 1 4 2 1 4 1 94
12274	6708174	14 27 2 28
12275	676926	1 1 1 104 1 130
12276	68039725	1 1 2 2 2 27 1 29 1 51 2 64
12277	6812380	1 1 15 2 5 27 1 28
12278	6812391	1 1 15 2 4 27 1 28
12279	684946	3 1 1 9 1 42
12280	688824	3 1 5 2 1 3 2 60
12281	68936776	10 15 2 16 1 114 1 116
12282	690937	4 1 1 2 1 4 1 6
12283	69147031	3 1 1 2 1 7 1 27 1 28 1 29
12284	691838	3 1 2 2 1 8 2 58
12285	6923202	1 1 1 8 2 108
12286	692477	6 1 2 4 1 6
12287	692966	3 1 2 2 1 3 1 6
12288	6931711	4 1 4 2 2 4 2 205
12289	693390	1 1 5 2 1 133
12290	69375117	4 1 8 15 2 16 2 20
12291	6938483	3 1 7 2 1 3 1 52
12292	6938609	2 1 14 2 1 52
12293	694166	2 1 1 27 1 29 1 104
12294	6946243	1 1 23 2 1 130
12295	694724	6 27 2 28
12296	695841	4 15 1 22 1 37
12297	69697810	1 1 2 27 1 28 1 31 1 32 1 59
12298	697289	7 27 1 29 1 30
12299	6973406	7 15 1 16 1 65 3 136
12300	69745499	3 1 3 27 1 29 1 32
12301	69821154	2 1 1 2 1 3 4 27 2 60 1 84 1 143 1 203
12302	700607	1 9 5 15 1 16 3 108
12303	706934	5 15 1 16 1 104 1 106
12304	707299	2 1 7 27 2 29 2 64
12305	70732433	3 1 4 2 1 3 1 14
12306	7098217	2 1 41 2
12307	71005157	3 1 18 2 1 3
12308	71112895	2 1 7 2 1 60
12309	7125840	1 2 1 106 1 112
12310	7133462	10 27 1 28 1 144
12311	71655362	1 1 10 2 1 34 1 52
12312	71899428	2 1 14 2 1 14
12313	719415	7 15 4 16 1 37 1 47 1 64
12314	7206179	2 1 8 2 1 6
12315	7206191	2 1 14 2 1 6
12316	7206259	2 1 14 2 1 6
12317	7206293	2 1 8 2 1 6
12318	7225641	3 1 21 2 1 3
12319	7225652	1 1 7 2 10 27 7 28
12320	7225663	3 1 15 2 1 3
12321	7225674	9 1 1 2 1 3 3 4
12322	7225685	1 1 13 2 1 3 8 27 2 28
12323	7225696	1 1 11 2 1 3 10 27 2 28
12324	7225710	1 1 9 2 7 15 2 17 1 19
12325	72258118	3 1 2 28 1 53
12326	72403033	1 1 3 15 1 37 1 65 1 109
12327	7289374	2 1 11 2 1 60
12328	7289512	1 1 8 2 1 59
12329	72936288	4 1 40 2 2 3
12330	7318674	1 1 1 2 1 5 1 6
12331	7321553	2 1 1 88 1 91
12332	7344345	3 15 2 16 1 18 1 27 1 30
12333	7350916	1 1 4 2 11 15 8 17 1 19
12334	7367386	3 1 8 2 1 8
12335	7372852	8 15 2 16 2 18
12336	7372863	1 1 6 15 2 17 1 18 1 19
12337	7411247	2 1 2 27 2 28
12338	74630389	2 1 7 2 1 3 1 5
12339	74646303	2 1 8 2 6 15 2 17 2 19
12340	74744288	1 1 6 2 1 5 1 14
12341	74764468	3 1 4 2 1 8
12342	74793105	3 1 1 27 1 29 1 32 1 47 1 64
12343	7493825	2 1 8 2 1 52
12344	7523151	2 1 10 2 1 98
12345	7564638	1 1 4 15 1 19 1 22
12347	75736662	4 1 1 4 4 27 2 28
12348	757880	3 1 1 2 1 4 1 55
12349	75854681	3 1 6 2 1 3 1 52
12350	7611861	1 1 1 2 1 6 1 108
12351	762630	4 1 1 4 1 6
12352	764374	1 1 2 2 1 6 1 34
12353	764498	1 5 1 91 1 143
12354	765275	1 1 17 2 1 13
12355	766030	1 5 3 27 1 28 1 30
12356	7661554	6 15 2 17 1 18 1 82
12357	766530	1 1 5 27 3 28
12358	7667789	2 1 56 2
12359	767588	1 1 4 15 2 16 2 27 1 28
12360	769573	3 1 1 9 5 15 1 16
12361	769595	1 1 5 15 1 20 1 42
12362	770694	1 1 1 2 6 27 3 28 1 29
12363	77102922	1 1 3 15 1 37 1 65 1 109
12364	77102933	1 1 2 15 1 37 1 65 2 109
12365	7714729	1 9 10 15 2 16 4 27
12366	7719791	2 1 50 2
12367	7719837	2 1 60 2
12368	7719871	2 1 62 2
12369	7719893	2 1 64 2
12370	7719906	2 1 65 2
12371	7719939	2 1 68 2
12372	7719951	2 1 80 2
12373	772010	5 15 1 16 3 27 1 28 2 64
12374	77437980	2 1 3 2 1 4 1 5 1 205
12375	774447	1 1 5 15 1 16 2 27 2 28 2 64
12376	7773833	1 1 20 2 1 139
12377	7789904	1 48 1 99 1 104
12378	781339	2 1 1 9 10 15 2 16
12379	78289084	8 27 1 32 1 59
12380	78289095	9 27 1 32 1 59
12381	78289119	13 27 1 32 1 59
12382	78787801	6 15 3 16 2 18 1 80
12383	793237	14 15 2 16 2 19
12384	80308914	1 2 3 60 2 135 4 137
12385	80308925	2 2 1 75 1 119 2 135 4 137
12386	806699	20 15 2 19 2 20
12387	80710765	8 15 3 16 1 18 2 27 1 32
12388	81186234	2 1 12 2 1 52
12389	813581	3 1 3 2 1 4 1 94
12390	813672	4 1 1 2 1 54
12391	813683	4 1 2 2 1 54
12392	814404	2 1 1 2 1 158
12393	816115	3 1 2 2 1 53
12394	816637	3 1 5 2 1 53
12395	818428	2 1 2 60 2 168
12396	81974610	3 1 15 2 1 3 1 52
12397	821078	2 5 1 6
12398	821089	2 5 1 14
12399	821114	2 2 1 6 2 34
12400	821250	1 1 5 2 1 103
12401	822139	1 1 11 2 1 99
12402	822208	1 1 16 2 1 51
12403	822515	2 1 2 32 1 83
12404	822662	3 27 1 28 1 30 1 204
12405	823176	2 1 2 27 2 28 1 30
12406	824226	3 15 2 16 1 18 3 27
12407	824635	1 1 4 15 2 16 2 27 1 28
12408	82481230	2 1 1 9 1 58 1 59 1 108
12409	82481241	2 1 1 9 1 58 1 59 1 108
12410	82481263	2 1 1 9 1 58 2 59
12411	82481274	2 1 1 9 1 58 2 59
12412	833818	1 1 1 8 10 15 2 16
12413	833829	10 15 1 19 1 159
12414	841076	3 1 6 2 3 15 3 19
12415	84909433	5 15 2 17 1 18 1 37 1 82
12416	85972	8 15 2 16 1 37 1 109
12417	86302547	2 1 14 2 6 15 4 16 2 47 2 80
12418	86651992	3 2 4 15 1 34 1 80 1 136
12419	86895	1 1 3 2 7 15 2 17 1 19
12420	87263	2 1 2 2 4 15 1 20 1 37
12421	87310121	2 1 14 2 1 52
12422	87591035	4 1 3 15 2 20 1 118
12423	87591057	4 1 3 15 2 20 1 118
12424	877087	2 18 4 109
12425	879129	5 15 2 17 3 18
12426	89066320	2 27 2 28 2 128
12427	90676236	2 1 1 2 4 27 1 28 1 29 1 205
12428	919120	3 1 2 2 1 4 1 13
12429	91933265	3 1 6 2 1 3 1 52
12430	924527	2 1 1 2 1 3 1 194
12431	925064	4 1 2 2 2 3 2 52
12432	927979	3 1 1 2 1 7 1 8
12433	928507	2 2 1 5 1 99
12434	928530	1 6 2 91
12435	929566	1 1 7 2 1 59
12436	929613	2 1 7 2 1 60
12437	929624	1 1 6 2 1 5 1 60
12438	930574	1 1 3 2 2 27 1 28
12439	930654	3 27 1 30 1 100
12440	931395	2 1 1 2 2 27 2 28 1 64
12441	931771	1 1 5 27 1 29 1 130
12442	931895	6 27 1 30
12443	93221	1 1 3 2 7 15 2 17 1 19
12444	935002	1 1 1 6 5 15 1 19
12445	935671	2 1 5 15 1 21 1 59
12446	936232	1 16 1 18 1 79 1 80 2 82 1 92
12447	937542	2 1 1 3 5 15 1 16 1 60
12448	94064	2 1 2 2 4 15 1 20 1 37
12449	948970	10 15 1 19 1 24
12450	949133	1 1 6 2 4 15 1 19 1 37
12451	96388	1 1 1 28 2 30
12452	96919970	2 2 4 27 2 60 1 84 1 142 1 203
12453	98070918	3 1 1 101 1 104
12454	98184179	4 1 2 15 1 18 2 20 1 109
12455	98184180	4 1 2 15 1 18 2 20 1 109
12456	98184191	4 1 2 15 1 18 2 20 1 109
12457	98677919	2 1 2 27 1 30 1 32 1 61
12458	98677920	2 1 2 2 2 27 1 30 1 32 1 61
12459	98677931	2 1 2 2 2 27 1 30 1 32 1 61
12460	98677953	3 27 1 30 1 32 1 59
12461	618360	1 1 5 15 1 16 1 68
12462	99363129	3 1 2 27 1 28 1 33
12463	994252	3 1 3 2 1 101
12464	998356	3 1 8 2 1 3
12465	99843	2 1 1 3 3 27 1 31 1 32
12466	998958	2 1 4 2 1 100
12467	999520	2 1 4 2 1 100
12468	4696304	2 2 1 5 1 59
12469	2050955	4 1 4 2 2 3 1 98
12470	3013829	3 1 1 15 1 16 2 81 2 82 1 92
12471	55682876	6 1 3 4 6 16 6 27
12472	29106329	12 2 2 27 1 28 1 30 1 94
12473	1073058	3 27 1 158
12475	54934713	5 2 1 8 12 27 3 28
12476	74672085	1 1 2 2 1 7 4 15 1 18 1 19
12477	4164378	4 27 2 84 2 137
12479	764783	2 5 2 60
12480	782069	2 1 1 9 10 15 2 16
12481	4132494	5 1 4 15 1 20 1 21
12482	309104	5 15 1 16 1 104 1 112
12483	4352981	2 1 2 2 2 27 1 29 2 64
12484	4395793	2 1 3 15 1 18 1 20 1 109
12485	1630097	1 15 2 109 3 136
12486	10099704	4 1 2 3 1 6 2 58
12487	5988910	3 1 4 2 2 3 1 48
12488	3982670	1 1 2 15 3 18 1 19
12489	54815122	2 1 9 2 2 60
12490	2568890	4 1 1 3 1 60 1 61
12491	5502885	3 1 1 3 3 27 1 28 1 32
12492	54484638	1 1 3 15 1 19 2 109
12493	16724611	2 1 30 2 1 74
12494	766529	2 1 1 2 4 27 1 28 1 84
12495	1195795	3 1 3 27 1 28 2 29 1 47
12496	4979468	5 1 1 2 1 4 3 15 1 18 1 21 1 37
12498	6251269	1 142 1 152
12499	56292683	2 1 8 27 6 28
12500	1124249	2 1 1 3 4 27 1 28 1 31
12501	4037450	1 1 2 2 8 15 4 16 1 28
12502	55334355	3 1 15 2 1 3 1 52
12503	15802990	3 1 1 32 1 84 1 93
12504	29072933	4 1 1 2 1 4 1 60
12505	16021208	2 1 1 2 4 15 2 19
12506	17171721	2 1 2 2 4 15 2 19
12507	96015	8 27 2 47
12508	13402352	1 1 1 2 3 30 1 32
12509	14250794	3 1 5 2 1 4 1 34
12510	3982647	1 1 1 2 3 15 2 18 1 19
12511	5145642	1 1 2 2 2 30 1 84
12512	5195404	2 1 4 15 2 16 2 27 2 28
12513	5877769	2 1 15 2 1 72
12514	7567228	3 30 1 32 1 130
12515	10218049	1 1 4 27 1 28 1 29 1 47
12516	5750005	4 1 1 4 1 100
12517	5195379	2 1 4 15 2 16 2 27 2 28
12518	1002568	2 1 7 2 1 100
12519	1003301	1 1 1 2 3 27 1 28 1 64
12520	499978	1 1 1 7 4 27 1 28 1 31
12521	480728	3 15 3 16 5 27 1 28
12522	3355177	1 1 1 14 1 99
12523	4360967	1 2 1 3 1 34 2 94
12524	514147	3 1 2 27 2 28 1 29 1 32
12525	514965	4 1 1 27 1 29 1 30 1 33
12526	526852	2 15 3 18 1 37
12527	55125025	1 2 14 27 6 28
12528	59357072	3 1 2 3 1 43 1 204
12529	503457	3 1 2 27 1 28 1 29 1 30
12530	514943	4 1 1 28 1 29 1 30 1 32
12531	6248880	3 1 4 27 1 28 2 29
12532	10095064	4 1 2 28 2 184
12533	17509716	12 15 12 16 3 27
12534	14689975	1 1 1 3 2 60 2 99
12535	4628211	1 1 1 6 1 99
12536	55682865	1 2 1 3 15 27 3 28
12537	10525378	1 1 18 2 1 67
12538	7225709	1 1 9 2 1 3 10 15 2 19
12539	6970565	3 1 1 27 1 29 1 32 1 47 1 64
12540	7594867	6 16 12 27 2 28
12542	486340	5 15 2 17 3 18
12543	1119433	2 1 2 6 2 58
12544	19044941	3 1 4 2 2 15 1 74 1 81 2 136 1 160
12545	22361859	8 1 3 2 4 32 5 33 1 52 1 58 2 83 2 93
12546	33683442	2 1 1 2 1 3 1 43 1 204
12547	381613	1 5 1 7 1 119
12548	4436593	3 1 4 27 1 28 1 29 1 47
12549	488700	1 15 4 18 1 37
12550	5161137	2 1 2 27 1 28 1 144
12551	55334220	1 1 11 2 9 27 5 28
12552	624099	2 1 10 2 1 52
12553	3744023	1 1 1 2 1 7 1 42
12554	4362576	2 1 2 2 2 27 1 29 2 64
12555	498817	3 1 1 4 4 27 2 28 1 205
12556	615907	2 15 2 18 2 37
12557	1630086	1 15 2 79 3 136
12558	471125	3 1 1 3 3 27 2 28 1 29
12559	2612466	2 5 1 6
12560	1634099	1 1 2 2 7 15 2 17 1 19
12561	586630	3 1 1 9 2 27 1 28 1 30
12562	10606469	8 15 1 16 1 21 1 106 2 109 1 205
12563	20185551	3 1 4 15 1 20 1 56
12564	20068024	2 1 1 8 1 91
12565	2568969	1 1 1 2 2 27 1 28 2 64
12566	79027	1 48 1 103
12567	4275289	3 2 2 51 1 143
12568	611438	8 15 2 16 2 18
12569	107506	14 1 7 203
12570	13083960	6 1 6 2 2 200
12573	556683	16 1 8 203
12575	56282452	2 1 18 2 3 15 2 16 1 20 4 27
12576	3238388	1 15 4 18 1 37
12577	27041323	1 11 2 30
12579	2400024	2 1 17 2 5 15 1 20
12580	2755079	4 1 11 2 1 4
12581	2867052	3 1 1 3 2 27 1 28 1 29 1 32
12582	2883058	2 1 5 2 1 3 5 27 1 28
12583	2884062	4 1 5 2 2 3
12584	4810097	2 1 3 2 1 3 1 5
12585	6031023	2 1 3 2 5 15 1 20
12586	6061105	2 1 5 2 1 3 1 94
12587	6137082	2 1 4 2 1 3 1 42
12588	7013118	1 1 1 7 1 100 1 108
12589	10105381	3 1 12 2 1 3
12590	101257630	2 1 3 2 1 3 1 99
12591	10140893	1 48 1 99 1 100
12592	101654302	4 1 2 2 1 3 1 101
12593	102370183	2 1 1 2 4 27 1 28 1 29 1 205
12594	10304811	1 1 5 15 1 19 1 100
12595	10403608	2 1 1 100 1 104
12596	10428645	2 1 2 2 1 4 2 130
12597	10463486	1 2 1 3 1 5 2 130
12598	105173135	1 2 4 15 3 27 1 28 1 34 1 81 1 136
12599	10524080	1 1 1 2 1 5 1 100
12600	10544953	3 1 15 2 1 3
12601	10544964	3 1 15 2 1 3
12602	10575878	1 1 4 2 1 99 1 100
12603	10596711	2 1 15 2 5 15 1 20
12604	107770990	4 1 8 2 2 3
12605	108836868	3 1 12 2 1 4 1 205
12606	109212911	2 1 12 2 1 3 1 204
12607	116530406	3 1 6 2 1 3 1 52
12608	1193700	1 1 2 2 3 27 1 28 1 47
12609	127201289	1 1 2 2 1 3 1 34 1 128
12610	13151081	2 1 4 2 1 3 1 5
12611	13151296	2 1 6 2 1 3 1 5
12612	13151354	3 1 7 2 1 3
12613	13151945	2 1 6 27 2 28
12614	13175321	1 1 6 2 1 3 1 34 1 204
12615	13278267	1 1 2 2 5 15 1 21 1 94 1 205
12616	13281113	2 1 6 2 1 140
12617	13419164	2 1 13 2 5 15 1 20
12618	13419233	2 1 13 2 5 15 1 20
12619	13501730	3 1 3 2 2 3 1 34
12620	13556611	1 1 1 2 5 15 1 20 1 99
12621	13828347	3 1 1 9 4 27 1 28
12622	13898732	2 1 1 7 3 27 1 28 1 32
12623	14179943	2 1 1 2 1 13 1 101
12624	14255233	4 1 1 2 1 3 1 8
12625	14255448	2 1 3 2 1 134
12626	144901	1 1 1 3 1 67 1 94
12627	1453174	2 1 1 27 1 28 1 30 1 32
12628	14631459	2 1 1 60 1 87
12629	1489470	2 1 7 2 1 3 1 34
12630	14905794	2 1 1 2 1 3 5 15 1 151
12631	15074916	12 27 6 28
12632	15176213	2 1 2 27 2 28 2 64
12633	15185112	1 1 4 27 3 28
12634	15193256	2 1 1 7 4 27 2 28
12635	1520441	1 1 1 2 10 15 1 19 1 20
12636	15250223	3 1 5 2 2 3 1 34
12637	1559973	4 15 2 16 5 27 2 28
12638	1561100	3 1 3 2 1 3 1 52
12639	1561188	4 1 3 2 1 3 1 4 1 205
12640	1569433	4 1 1 2 1 4 1 8 1 205
12641	15733490	3 1 1 9 4 27 1 28
12642	15869893	4 1 4 2 2 3
12643	15869928	4 1 4 2 2 3
12644	15869962	4 1 4 2 2 3
12645	16195587	4 1 1 7 3 27 1 29 1 33
12646	1636415	4 1 6 2 2 3
12647	16432534	1 1 4 2 1 3 1 34 1 204
12648	1653356	2 1 12 2 1 3 1 204
12649	16538899	2 1 1 2 1 3 7 27 1 28
12650	16580237	3 1 1 3 4 27 2 28
12651	16751589	2 1 3 2 1 68
12652	1678995	2 1 2 2 4 27 2 28
12653	1679067	2 1 3 2 1 140
12654	1681227	3 1 1 4 3 15 2 16 1 18 2 27 1 28
12655	1687349	2 1 1 2 6 27 2 28 2 29
12656	1728376	1 1 3 27 1 28 1 32 1 59
12657	17301223	4 1 7 2 2 3
12658	17301314	4 1 7 2 2 3
12659	17302237	4 1 5 2 2 3
12660	17302271	4 1 5 2 2 3
12661	17302282	4 1 5 2 2 3
12662	17302362	3 1 8 2 1 3
12663	17312446	4 1 6 2 2 3
12664	17312593	3 1 9 2 1 3
12665	17312742	4 1 8 2 1 4
12666	17312800	4 1 7 2 2 3
12667	17453939	3 1 9 2 1 3
12668	1750512	2 1 6 27 4 28
12669	1772107	2 1 1 2 4 15 1 18 1 20
12670	1790223	1 2 2 99 1 100
12671	18295277	3 1 2 3 1 128
12672	18335154	2 1 5 2 5 15 1 20
12673	18335176	2 1 5 2 5 15 1 20
12674	18435228	3 1 11 2 1 3
12675	18589270	2 1 3 2 1 3 1 128
12676	18589292	2 1 4 2 1 3 1 128
12677	18641811	4 1 1 2 1 3 1 61
12678	18675246	2 1 8 2 1 3 1 34
12679	1873252	1 1 1 2 1 3 1 99 1 204
12680	18932144	5 1 4 2 1 3 1 4
12681	18963014	1 1 1 99 1 101 1 103
12682	1920214	2 1 2 27 1 29 1 32 1 48 1 64
12683	19219842	3 1 1 2 1 3 5 15 1 20
12684	19262205	4 1 1 4 5 15 1 20
12685	19549770	4 1 3 2 1 3 1 4 1 205
12686	19549792	4 1 2 2 3 3 1 204
12687	19550095	4 1 2 2 1 3 1 4 1 204
12688	19550482	2 1 2 27 1 28 1 32
12689	1961962	9 15 3 16 1 28 1 30
12690	19780713	3 1 6 2 2 3 1 204
12691	19780735	3 1 6 2 2 3 1 204
12692	19781114	4 1 3 2 3 3 1 204
12693	19781249	4 1 1 2 1 3 1 4 1 204
12694	19781272	3 1 5 2 2 3 1 204
12695	19781432	2 1 13 2 1 3 1 204
12696	19833897	1 1 1 2 1 3 4 27 1 28 1 204
12697	19860561	2 1 1 2 1 34 1 54 1 205
12698	20030324	3 1 2 27 2 28 1 32
12699	20278846	5 1 2 2 3 3
12700	20278857	5 1 2 2 3 3
12701	20279510	2 1 5 2 1 53 1 204
12702	20286446	3 1 6 2 1 3 1 52
12703	2050320	2 1 1 27 1 28 1 30 1 32
12704	2050331	2 1 1 27 1 28 1 30 1 32
12705	20748861	2 1 3 2 2 3 2 204
12706	2090382	4 1 2 27 4 28
12707	21035449	3 1 1 2 1 3 1 72
12708	21078659	2 1 9 2 1 3 1 34
12709	21102136	5 1 1 2 2 3 1 4 1 205
12710	21266886	2 1 3 2 2 3 2 130
12711	21266900	2 1 3 2 2 3 2 130
12712	2146410	1 1 1 2 4 27 3 28
12713	21531919	1 1 4 2 1 3 1 34 1 204
12714	2158556	3 1 5 27 1 28 1 29
12715	2177824	3 1 2 2 1 3 1 52
12716	2177868	3 1 5 2 1 53
12717	21948469	1 1 5 2 1 99 1 100
12718	22127839	1 1 3 2 1 3 1 13 1 204
12719	22160425	3 1 1 3 2 28 2 47 2 83
12720	2216366	2 1 6 2 1 100
12721	2228980	3 1 1 4 3 27 1 28 1 30
12722	2230708	3 1 3 27 1 28 1 29 1 47
12723	22461898	1 1 1 2 4 27 1 28 1 47
12724	22607109	2 1 4 2 2 3 2 204
12725	22663645	2 1 7 2 1 3 1 34
12726	2277238	1 1 9 2 1 3 1 34 1 52 1 204
12727	23010073	2 1 1 3 1 99 1 100
12728	23412217	4 1 1 2 1 3 1 53
12729	2350198	3 1 3 2 1 3 1 100
12730	24230088	2 1 2 2 1 4 2 27 1 28 1 205
12731	24251863	4 1 10 2 2 3
12732	2432395	2 1 1 2 1 42 1 144
12733	24356001	1 1 1 2 1 5 1 100
12734	2439432	1 1 1 2 5 15 1 20 1 48
12735	2452995	2 1 3 27 2 28
12736	2453001	2 1 3 27 2 28
12737	24551904	3 1 3 2 1 28 1 29 1 104
12738	24580481	2 1 2 2 4 27 1 28 1 29 1 205
12739	24580527	2 1 2 2 4 27 1 28 1 29 1 205
12740	2461407	1 1 2 2 1 52 1 188
12741	2490155	3 1 14 2 1 3 1 52
12742	25117311	3 1 10 2 1 3
12743	25117333	3 1 12 2 1 3
12744	25117355	3 1 15 2 1 3
12745	25346332	2 1 3 2 1 3 1 130
12746	25354987	2 1 13 2 1 3 1 34
12747	2541755	2 1 14 2 1 3 1 204
12748	25446326	2 1 7 2 3 15 2 16 1 19 2 27 1 28
12749	2613765	3 1 1 4 4 15 2 16 1 27 1 28
12750	2625356	3 1 1 3 1 134
12751	26730121	3 1 10 2 1 3
12752	27019096	9 15 2 16 1 19 3 27 1 28
12753	2801845	4 1 6 2 2 3
12754	2801878	3 1 12 2 1 3
12755	2808777	2 1 3 27 1 28 1 32
12756	2808799	2 1 3 27 1 28 1 32
12757	28123684	2 1 6 2 1 100
12758	2815578	3 1 2 27 3 28
12759	2874740	2 1 9 2 1 3 1 94
12760	2938989	1 1 3 2 1 3 2 34
12761	2980690	3 1 8 2 1 3
12762	2983371	3 1 5 2 1 53
12763	3001669	2 1 5 2 1 140
12764	30122124	1 1 2 2 1 99 1 100
12765	31294925	2 1 4 2 1 3 1 128
12766	3174672	1 1 3 2 1 3 1 34 1 204
12767	31841777	4 1 2 2 1 3 1 4 1 204
12768	3208228	1 1 2 2 3 27 1 28 1 64
12769	3274291	2 1 5 2 1 3 1 94
12770	33284456	2 1 1 2 1 3 1 43 1 45 3 119
12771	335740	1 94 4 101 4 114 4 119 1 124
12772	33933776	3 1 4 2 2 3 1 204
12773	33933801	3 1 6 2 2 3 1 34
12774	3396176	2 27 2 87
12775	33978711	3 1 7 2 2 3 1 204
12776	3404588	2 1 3 2 1 3 1 5
12777	34067759	1 1 2 2 2 27 1 28 1 30
12778	3446988	1 1 3 2 3 27 1 28 1 83
12779	34891106	3 1 1 2 1 3 1 5 1 8
12780	35099899	3 1 5 27 1 28 1 29
12781	35274056	2 1 15 2 1 53 1 204
12782	3540849	3 27 1 28 1 30 1 130
12783	3548854	2 1 2 2 10 15 2 20
12784	355215	1 101 1 112 1 114 1 119 1 124
12785	35776648	2 1 1 3 1 27 1 28 2 30
12786	367475	1 2 1 3 1 34 1 48 1 204
12787	3683190	3 1 1 2 1 3 1 6
12788	3683225	3 1 1 2 1 3 1 6
12789	37064203	3 1 3 2 1 53
12790	372543	2 1 3 2 1 116
12791	3726474	2 1 1 2 3 27 2 28
12792	37689126	2 1 1 2 1 3 2 27 1 28 1 30
12793	3780583	2 1 3 2 1 3 1 94
12794	38300673	3 2 1 3 3 130
12795	38514022	2 1 6 2 1 3 1 34
12796	38514033	2 1 6 2 1 3 1 34
12797	38514044	2 1 6 2 1 3 1 34
12798	38514055	2 1 6 2 1 3 1 34
12799	38585794	1 1 1 2 2 100 1 130
12800	38611891	3 1 5 2 1 53 1 60
12801	38738602	2 1 1 7 3 27 1 28 1 32
12802	39026943	3 1 5 2 1 3 1 52
12803	3910358	3 1 2 4 9 15 3 16 1 27
12804	40225750	3 1 4 2 2 3 1 204
12805	40646079	1 1 5 2 1 3 1 34 1 204
12806	41065978	2 1 3 2 1 3 1 48
12807	4161608	1 1 1 2 1 3 1 42 1 204
12808	41692471	3 1 3 2 1 3 1 52
12809	41845492	3 1 5 2 1 27 1 28 1 29
12810	42027236	2 1 1 2 2 3 2 204
12811	42175348	2 1 9 2 1 53 1 204
12812	42328767	4 1 2 2 1 3 1 4 1 205
12813	42433614	2 1 4 2 3 15 1 18 1 20 1 37
12814	4291809	2 1 2 2 4 27 2 28
12815	4340765	2 1 17 2 1 3 1 204
12816	4413165	1 1 5 15 1 20 5 27 1 28
12817	4443565	2 1 17 2 1 3 5 27 1 28
12818	4443587	2 1 17 2 1 3 5 27 1 28
12819	4443598	2 1 17 2 1 3 5 27 1 28
12820	4443601	2 1 17 2 1 3 5 27 1 28
12821	4468400	3 1 3 2 5 15 1 21
12822	4516692	3 1 3 27 1 28 1 29
12823	4534547	2 1 11 2 5 15 1 20
12824	4609896	2 1 2 2 1 134
12825	46868295	2 1 2 2 8 15 4 16 2 28
12826	4740005	1 1 2 27 1 28 1 143
12827	4773835	3 1 4 15 2 16 1 28 1 33
12828	4798452	2 1 2 3 1 5 1 204
12829	4830993	1 1 1 2 4 15 2 16 2 27 1 28
12830	4850322	2 1 1 2 1 3 4 27 1 28
12831	4884257	7 27 3 28 1 204
12832	4894637	2 1 2 3 2 5
12833	4911700	4 1 1 2 1 3 1 4 1 205
12834	49623543	3 1 1 2 1 3 1 4 2 130
12835	49826804	2 1 5 2 1 3 5 15 1 19
12836	499741	3 1 1 3 2 27 1 28 1 32 1 47
